Title,Artist,Year,Country,Thumbnail
|b'Schooner Passing Castle Island, Boston Harbor'|,b'Francis A. Silva',b'1874',,https://az333960.vo.msecnd.net/images-7/schooner-passing-castle-island-boston-harbor-francis-a-silva-1874-b4a925e6.jpg
